load_type,source,status,building,floor,beam_id,elementTag,area_m2,load_kN,member_category,member_id,load_id,source_value,source_unit,SI_value,SI_unit,geometry_type,annotation_anchor_sheet_xy
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P2,E1-P2-V-099,SOL_2_beam_0246,0.2464,1.5342,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P2,E1-P2-V-097,SOL_2_beam_0247,16.5076,102.7929,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P2,E1-P2-V-100,SOL_2_beam_0248,14.7829,92.0533,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P2,E1-P2-V-098,SOL_2_beam_0249,12.0727,75.1769,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P2,E1-P2-V-101,SOL_2_beam_0250,11.0872,69.04,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P2,E1-P2-V-001,SOL_2_beam_0251,1.9711,12.2738,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P2,E1-P2-V-004,SOL_2_beam_0252,6.8987,42.9582,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P2,E1-P2-V-002,SOL_2_beam_0253,2.4638,15.3422,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P2,E1-P2-V-005,SOL_2_beam_0254,10.8408,67.5058,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P2,E1-P2-V-003,SOL_2_beam_0255,3.6957,23.0133,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P2,E1-P2-V-006,SOL_2_beam_0256,12.0727,75.1769,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P2,E1-P2-V-110,SOL_2_beam_0257,0.2464,1.5342,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P2,E1-P2-V-108,SOL_2_beam_0258,14.7829,92.0533,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P2,E1-P2-V-111,SOL_2_beam_0259,0.0,0.0,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P2,E1-P2-V-109,SOL_2_beam_0260,11.0872,69.04,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P2,E1-P2-V-112,SOL_2_beam_0261,0.0,0.0,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P2,E1-P2-V-029,SOL_2_beam_0262,16.754,104.3271,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P2,E1-P2-V-032,SOL_2_beam_0263,14.7829,92.0533,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P2,E1-P2-V-030,SOL_2_beam_0264,12.0727,75.1769,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P2,E1-P2-V-033,SOL_2_beam_0265,5.9132,36.8213,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P2,E1-P2-V-060,SOL_2_beam_0266,16.754,104.3271,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P2,E1-P2-V-067,SOL_2_beam_0267,14.7829,92.0533,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P2,E1-P2-V-061,SOL_2_beam_0268,12.0727,75.1769,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P2,E1-P2-V-068,SOL_2_beam_0269,11.0872,69.04,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P2,E1-P2-V-087,SOL_2_beam_0270,16.754,104.3271,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P2,E1-P2-V-091,SOL_2_beam_0271,14.7829,92.0533,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P2,E1-P2-V-088,SOL_2_beam_0272,12.0727,75.1769,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P2,E1-P2-V-092,SOL_2_beam_0273,11.0872,69.04,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P2,E1-P2-V-038,SOL_2_beam_0274,1.2319,7.6711,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P2,E1-P2-V-041,SOL_2_beam_0275,0.0,0.0,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P2,E1-P2-V-016,SOL_2_beam_0276,0.9855,6.1369,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P2,E1-P2-V-018,SOL_2_beam_0277,0.0,0.0,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P2,E1-P2-V-062,SOL_2_beam_0278,1.7247,10.7396,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P2,E1-P2-V-069,SOL_2_beam_0279,1.4783,9.2053,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P2,E1-P2-V-065,SOL_2_beam_0280,0.2464,1.5342,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P2,E1-P2-V-066,SOL_2_beam_0281,0.2464,1.5342,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P2,E1-P2-V-090,SOL_2_beam_0282,31.0442,193.312,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P2,E1-P2-V-096,SOL_2_beam_0283,7.3915,46.0267,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P2,E1-P2-V-106,SOL_2_beam_0284,7.3915,46.0267,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P2,E1-P2-V-070,SOL_2_beam_0285,5.174,32.2187,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P2,E1-P2-V-079,SOL_2_beam_0286,1.4783,9.2053,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P2,E1-P2-V-075,SOL_2_beam_0287,12.8119,79.7796,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P2,E1-P2-V-054,SOL_2_beam_0288,5.4204,33.7529,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P2,E1-P2-V-055,SOL_2_beam_0289,8.377,52.1636,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P2,E1-P2-V-078,SOL_2_beam_0290,1.9711,12.2738,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P2,E1-P2-V-082,SOL_2_beam_0291,2.4638,15.3422,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P2,E1-P2-V-107,SOL_2_beam_0292,19.7106,122.7378,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P2,E1-P2-V-047,SOL_2_beam_0293,0.9855,6.1369,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P2,E1-P2-V-043,SOL_2_beam_0294,3.4494,21.4791,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P2,E1-P2-V-037,SOL_2_beam_0295,3.6957,23.0133,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P2,E1-P2-V-046,SOL_2_beam_0296,2.2174,13.808,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P2,E1-P2-V-045,SOL_2_beam_0297,1.4783,9.2053,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P2,E1-P2-V-050,SOL_2_beam_0298,2.7102,16.8764,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P2,E1-P2-V-053,SOL_2_beam_0299,1.4783,9.2053,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-010,SOL_3_beam_0300,21.1272,131.5592,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-009,SOL_3_beam_0301,27.1636,169.1475,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-044,SOL_3_beam_0302,5.0303,31.3236,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-034,SOL_3_beam_0303,1.5091,9.3971,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-023,SOL_3_beam_0304,0.503,3.1324,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-043,SOL_3_beam_0305,7.5454,46.9854,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-033,SOL_3_beam_0306,7.5454,46.9854,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-067,SOL_3_beam_0307,5.0303,31.3236,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-055,SOL_3_beam_0308,5.0303,31.3236,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-066,SOL_3_beam_0309,7.5454,46.9854,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-054,SOL_3_beam_0310,7.5454,46.9854,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-088,SOL_3_beam_0311,5.0303,31.3236,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-078,SOL_3_beam_0312,5.0303,31.3236,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-087,SOL_3_beam_0313,7.5454,46.9854,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-077,SOL_3_beam_0314,7.5454,46.9854,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-100,SOL_3_beam_0315,5.0303,31.3236,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-099,SOL_3_beam_0316,7.5454,46.9854,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-008,SOL_3_beam_0317,24.8999,155.0519,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-007,SOL_3_beam_0318,0.0,0.0,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-042,SOL_3_beam_0319,6.2879,39.1545,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-032,SOL_3_beam_0320,6.5394,40.7207,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-038,SOL_3_beam_0321,0.0,0.0,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-065,SOL_3_beam_0322,6.2879,39.1545,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-053,SOL_3_beam_0323,6.5394,40.7207,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-059,SOL_3_beam_0324,0.0,0.0,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-086,SOL_3_beam_0325,6.2879,39.1545,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-076,SOL_3_beam_0326,6.5394,40.7207,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-082,SOL_3_beam_0327,0.0,0.0,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-098,SOL_3_beam_0328,5.7848,36.0222,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-097,SOL_3_beam_0329,0.0,0.0,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-012,SOL_3_beam_0330,0.0,0.0,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-011,SOL_3_beam_0331,22.8878,142.5224,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-041,SOL_3_beam_0332,0.0,0.0,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-025,SOL_3_beam_0333,0.0,0.0,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-045,SOL_3_beam_0334,6.2879,39.1545,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-035,SOL_3_beam_0335,2.0121,12.5294,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-024,SOL_3_beam_0336,1.5091,9.3971,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-060,SOL_3_beam_0337,0.0,0.0,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-056,SOL_3_beam_0338,6.5394,40.7207,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-083,SOL_3_beam_0339,0.0,0.0,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-089,SOL_3_beam_0340,6.2879,39.1545,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-079,SOL_3_beam_0341,6.5394,40.7207,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-013,SOL_3_beam_0342,20.3727,126.8606,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-018,SOL_3_beam_0343,15.0909,93.9708,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-014,SOL_3_beam_0344,14.0848,87.7061,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-019,SOL_3_beam_0345,6.0363,37.5883,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-075,SOL_3_beam_0346,0.0,0.0,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-049,SOL_3_beam_0347,0.0,0.0,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-061,SOL_3_beam_0348,0.0,0.0,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-062,SOL_3_beam_0349,0.0,0.0,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-046,SOL_3_beam_0350,16.3484,101.8017,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-050,SOL_3_beam_0351,15.0909,93.9708,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-047,SOL_3_beam_0352,12.5757,78.309,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-051,SOL_3_beam_0353,11.3182,70.4781,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-048,SOL_3_beam_0354,0.0,0.0,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-052,SOL_3_beam_0355,0.0,0.0,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-069,SOL_3_beam_0356,16.3484,101.8017,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-072,SOL_3_beam_0357,15.0909,93.9708,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-070,SOL_3_beam_0358,12.5757,78.309,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-073,SOL_3_beam_0359,11.3182,70.4781,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-092,SOL_3_beam_0360,0.0,0.0,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-090,SOL_3_beam_0361,16.3484,101.8017,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-093,SOL_3_beam_0362,15.5939,97.1032,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-091,SOL_3_beam_0363,12.5757,78.309,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-094,SOL_3_beam_0364,11.8212,73.6105,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-001,SOL_3_beam_0365,2.0121,12.5294,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-004,SOL_3_beam_0366,7.0424,43.8531,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-002,SOL_3_beam_0367,2.5151,15.6618,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-005,SOL_3_beam_0368,11.0666,68.9119,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-003,SOL_3_beam_0369,3.5212,21.9265,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-006,SOL_3_beam_0370,12.3242,76.7428,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-105,SOL_3_beam_0371,0.0,0.0,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-103,SOL_3_beam_0372,16.3484,101.8017,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-106,SOL_3_beam_0373,0.0,0.0,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-104,SOL_3_beam_0374,12.5757,78.309,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-107,SOL_3_beam_0375,0.0,0.0,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-036,SOL_3_beam_0376,16.0969,100.2356,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-039,SOL_3_beam_0377,15.0909,93.9708,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-037,SOL_3_beam_0378,8.803,54.8163,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-040,SOL_3_beam_0379,11.3182,70.4781,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-057,SOL_3_beam_0380,16.0969,100.2356,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-063,SOL_3_beam_0381,15.0909,93.9708,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-058,SOL_3_beam_0382,12.3242,76.7428,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-064,SOL_3_beam_0383,11.3182,70.4781,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-080,SOL_3_beam_0384,16.0969,100.2356,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-084,SOL_3_beam_0385,15.0909,93.9708,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-081,SOL_3_beam_0386,12.3242,76.7428,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-085,SOL_3_beam_0387,11.3182,70.4781,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-122,SOL_3_beam_0388,0.0,0.0,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-123,SOL_3_beam_0389,0.0,0.0,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-121,SOL_3_beam_0390,0.0,0.0,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-120,SOL_3_beam_0391,0.0,0.0,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-124,SOL_3_beam_0392,0.0,0.0,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-113,SOL_3_beam_0393,0.0,0.0,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-112,SOL_3_beam_0394,0.0,0.0,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-115,SOL_3_beam_0395,0.0,0.0,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-114,SOL_3_beam_0396,0.0,0.0,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-109,SOL_3_beam_0397,0.0,0.0,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-108,SOL_3_beam_0398,0.0,0.0,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-119,SOL_3_beam_0399,0.0,0.0,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-118,SOL_3_beam_0400,0.0,0.0,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-111,SOL_3_beam_0401,0.0,0.0,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-110,SOL_3_beam_0402,0.0,0.0,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-117,SOL_3_beam_0403,0.0,0.0,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-116,SOL_3_beam_0404,0.0,0.0,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-028,SOL_3_beam_0405,0.0,0.0,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-027,SOL_3_beam_0406,0.0,0.0,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-030,SOL_3_beam_0407,0.0,0.0,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-026,SOL_3_beam_0408,6.0363,37.5883,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-029,SOL_3_beam_0409,8.803,54.8163,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-017,SOL_3_beam_0410,0.0,0.0,,,,,,,,,
SURFACE,TRIBUTARY_AREA,APLICADO_P1L3,EDIFICIO_1,P3,E1-P3-V-015,SOL_3_beam_0411,0.0,0.0,,,,,,,,,
